rtosTick,pitch,roll,yaw,ax,ay,az,gx,gy,gz,mx,my,mz,m1CMD,m2CMD,m3CMD,m4CMD,asp,asr,asy,rsp,rsr,rsy
9244,-1.4117342233657837,2.384418249130249,307.1270446777344,0.1859470903873444,0.44475293159484863,9.755119323730467,2.9999790191650386,-1.6504298448562622,0.27068841457366943,-0.05539000034332275,-0.07829999923706055,0.3537999987602234,1122,1197,1183,1136,0,0,0,1,1,0
9246,-1.5017652511596682,2.4996273517608643,306.9748840332031,0.2105007767677307,0.4686652719974518,9.79028606414795,2.904320240020752,-1.664205551147461,0.3638049364089966,-0.05539000034332275,-0.07829999923706055,0.3537999987602234,1122,1197,1183,1136,0,0,0,1,1,0
9247,-1.5094444751739502,2.513415813446045,306.9039611816406,0.21142508834600449,0.4680214077234268,9.797292709350586,2.8965842723846436,-1.647457242012024,0.3540725111961365,-0.05539000034332275,-0.07829999923706055,0.3537999987602234,1123,1196,1185,1134,0,0,0,1,1,0
9248,-1.5171236991882324,2.5272042751312256,306.8330383300781,0.21234939992427826,0.4673775434494018,9.804299354553224,2.888848304748535,-1.630708932876587,0.3443400859832764,-0.05539000034332275,-0.07829999923706055,0.3537999987602234,1123,1196,1185,1134,0,0,0,1,1,0
9250,-1.4155514240264893,2.4338600635528564,306.6994934082031,0.1900741457939148,0.443077027797699,9.787589073181152,2.8353543281555176,-1.6086437702178955,0.3002116680145264,-0.05539000034332275,-0.07829999923706055,0.3537999987602234,1123,1196,1185,1134,0,0,0,1,1,0
9252,-1.2816940546035769,2.316748857498169,306.56829833984375,0.16551093757152555,0.4198642671108246,9.7511568069458,2.7092409133911133,-1.5326873064041138,0.23193931579589844,-0.05539000034332275,-0.07829999923706055,0.3537999987602234,1123,1196,1185,1134,0,0,0,1,1,0
9254,-1.3562911748886108,2.337824821472168,306.4439392089844,0.1927383989095688,0.4275016486644745,9.747651100158693,2.591684579849243,-1.4532150030136108,0.15183115005493164,-0.05539000034332275,-0.07829999923706055,0.3537999987602234,1123,1196,1185,1134,0,0,0,1,1,0
9255,-1.4525262117385864,2.3990581035614014,306.3907165527344,0.216166652739048,0.4390047788619995,9.764183044433594,2.588716983795166,-1.4593897461891174,0.1288451850414276,-0.05539000034332275,-0.07829999923706055,0.3537999987602234,1122,1197,1186,1133,0,0,0,1,1,0
9256,-1.5487612485885618,2.4602913856506348,306.3374938964844,0.2395949065685272,0.4505079090595245,9.780714988708496,2.585749387741089,-1.465564489364624,0.10585922002792357,-0.05539000034332275,-0.07829999923706055,0.3537999987602234,1122,1197,1186,1133,0,0,0,1,1,0
9258,-0.8207570314407349,3.0971901416778564,306.6976318359375,0.2265935093164444,0.4530293345451355,9.76854419708252,2.590264081954956,-1.4620227813720703,0.1626257598400116,-0.0719200000166893,-0.061769999563694,0.35176998376846313,1122,1197,1186,1133,0,0,0,1,1,0
